"","year","month","monthYear","state","CharacteristicName","hasStateReg","firstRegYear","currentRegYear","USDARegion","avgValue"
"280",2000,9,Sep 2000,"NY","Nitrate",FALSE,NA,NA,"Northeast",0.0411666666666667
"281",2000,9,Sep 2000,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.442236559494624
"282",2000,9,Sep 2000,"OH","Nitrite",FALSE,NA,NA,"Corn Belt",0.0880729166666667
"283",2000,9,Sep 2000,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",1.019
"284",2000,9,Sep 2000,"PA","Nitrogen",TRUE,1975,2012,"Northeast",0.799878571428571
"285",2000,9,Sep 2000,"SD","Nitrate",FALSE,NA,NA,"Northern Plains",0.325
"286",2000,9,Sep 2000,"TN","Nitrate",FALSE,NA,NA,"Appalachian",1.625
"287",2000,9,Sep 2000,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",1.94769473684211
"288",2000,9,Sep 2000,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",1.43
"289",2000,9,Sep 2000,"VT","Nitrogen",FALSE,NA,NA,"Northeast",0.397692307692308
"290",2000,9,Sep 2000,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.379545454545455
"291",2000,9,Sep 2000,"WV","Nitrate",FALSE,NA,NA,"Appalachian",1.03641176470588
"292",2000,9,Sep 2000,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.00646153846153846
"293",2000,9,Sep 2000,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",0.624604347826087
"294",2000,10,Oct 2000,"AK","Nitrogen",FALSE,NA,NA,NA,0.03
"295",2000,10,Oct 2000,"AZ","Nitrate",FALSE,1972,2023,"Mountain",2.45714285714286
"296",2000,10,Oct 2000,"CA","Nitrogen",TRUE,1918,2018,"Pacific",13.8954060895833
"297",2000,10,Oct 2000,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.286499999
"298",2000,10,Oct 2000,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",2.19494949494949
"299",2000,10,Oct 2000,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.131868131868132
"300",2000,10,Oct 2000,"ID","Nitrogen",TRUE,1988,2023,"Mountain",1.36230769230769
"301",2000,10,Oct 2000,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",14.5225
"302",2000,10,Oct 2000,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",0.9228
"303",2000,10,Oct 2000,"KS","Nitrite",FALSE,NA,NA,"Northern Plains",0.145
"304",2000,10,Oct 2000,"LA","Nitrite",FALSE,NA,NA,"Delta States",0.0282625
"305",2000,10,Oct 2000,"MD","Nitrogen",TRUE,2002,2016,"Northeast",0.886400888324873
"306",2000,10,Oct 2000,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.01125
"307",2000,10,Oct 2000,"MN","Nitrogen",TRUE,2010,2010,"Lake States",0.715789473684211
"308",2000,10,Oct 2000,"MO","Nitrate",FALSE,NA,NA,"Corn Belt",4.97108333333333
"309",2000,10,Oct 2000,"MO","Nitrite",FALSE,NA,NA,"Corn Belt",0.0477
"310",2000,10,Oct 2000,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",4.87
"311",2000,10,Oct 2000,"NH","Nitrate",FALSE,NA,NA,"Northeast",1.98
"312",2000,10,Oct 2000,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.429462962962963
"313",2000,10,Oct 2000,"NY","Nitrate",FALSE,NA,NA,"Northeast",0.12475
"314",2000,10,Oct 2000,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.328752688537634
"315",2000,10,Oct 2000,"OH","Nitrite",FALSE,NA,NA,"Corn Belt",0.0762258064516129
"316",2000,10,Oct 2000,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",1.01
"317",2000,10,Oct 2000,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.222525
"318",2000,10,Oct 2000,"TN","Nitrate",FALSE,NA,NA,"Appalachian",4.2
"319",2000,10,Oct 2000,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",1.54528301886792
"320",2000,10,Oct 2000,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",0.51622
"321",2000,10,Oct 2000,"VT","Nitrate",FALSE,NA,NA,"Northeast",0.06
"322",2000,10,Oct 2000,"VT","Nitrogen",FALSE,NA,NA,"Northeast",0.505
"323",2000,10,Oct 2000,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.0145
"324",2000,10,Oct 2000,"WV","Nitrate",FALSE,NA,NA,"Appalachian",0.612031578947368
"325",2000,10,Oct 2000,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.00290625
"326",2000,10,Oct 2000,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",0.478165094339623
"327",2000,11,Nov 2000,"AR","Nitrogen",FALSE,NA,NA,"Delta States",1.12
"328",2000,11,Nov 2000,"AZ","Nitrate",FALSE,1972,2023,"Mountain",1.4751
"329",2000,11,Nov 2000,"AZ","Nitrogen",FALSE,1972,2023,"Mountain",0.64
"330",2000,11,Nov 2000,"CA","Nitrogen",TRUE,1918,2018,"Pacific",13.7567727272727
"331",2000,11,Nov 2000,"CO","Nitrogen",TRUE,2015,2015,"Mountain",0.0966666666666667
"332",2000,11,Nov 2000,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.33950001
"333",2000,11,Nov 2000,"FL","Nitrogen",TRUE,1986,2021,"Southeast",1.21
"334",2000,11,Nov 2000,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",3.78
"335",2000,11,Nov 2000,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.128571428571429
"336",2000,11,Nov 2000,"ID","Nitrogen",TRUE,1988,2023,"Mountain",1.926
"337",2000,11,Nov 2000,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",5.345
"338",2000,11,Nov 2000,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",1.01844827586207
"339",2000,11,Nov 2000,"KS","Nitrite",FALSE,NA,NA,"Northern Plains",0.0575
"340",2000,11,Nov 2000,"LA","Nitrite",FALSE,NA,NA,"Delta States",0.01131875
"341",2000,11,Nov 2000,"MD","Nitrogen",TRUE,2002,2016,"Northeast",0.911594927536232
"342",2000,11,Nov 2000,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.00926666666666667
"343",2000,11,Nov 2000,"MN","Nitrogen",TRUE,2010,2010,"Lake States",0.94
"344",2000,11,Nov 2000,"MO","Nitrate",FALSE,NA,NA,"Corn Belt",5.84833333333333
"345",2000,11,Nov 2000,"MO","Nitrite",FALSE,NA,NA,"Corn Belt",0.15
"346",2000,11,Nov 2000,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",3.26666666666667
"347",2000,11,Nov 2000,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.47375
"348",2000,11,Nov 2000,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.412575000141667
"349",2000,11,Nov 2000,"OH","Nitrite",FALSE,NA,NA,"Corn Belt",0.0951282051282051
"350",2000,11,Nov 2000,"PA","Nitrogen",TRUE,1975,2012,"Northeast",0.515765
"351",2000,11,Nov 2000,"SD","Nitrate",FALSE,NA,NA,"Northern Plains",0.25
"352",2000,11,Nov 2000,"SD","Nitrite",FALSE,NA,NA,"Northern Plains",0.31875
"353",2000,11,Nov 2000,"TN","Nitrate",FALSE,NA,NA,"Appalachian",4.525
"354",2000,11,Nov 2000,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",2.45413186813187
"355",2000,11,Nov 2000,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",0.31884
"356",2000,11,Nov 2000,"VT","Nitrogen",FALSE,NA,NA,"Northeast",1.10882352941176
"357",2000,11,Nov 2000,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.296555555555556
"358",2000,11,Nov 2000,"WV","Nitrate",FALSE,NA,NA,"Appalachian",0.649923529411765
"359",2000,11,Nov 2000,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.00272666666666667
"360",2000,11,Nov 2000,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",0.493037272727273
"361",2000,12,Dec 2000,"AZ","Nitrate",FALSE,1972,2023,"Mountain",1.26113333333333
"362",2000,12,Dec 2000,"AZ","Nitrite",FALSE,1972,2023,"Mountain",3.9505
"363",2000,12,Dec 2000,"CA","Nitrogen",TRUE,1918,2018,"Pacific",12.7944210526316
"364",2000,12,Dec 2000,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.2819999905
"365",2000,12,Dec 2000,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",5.22727272727273
"366",2000,12,Dec 2000,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0
"367",2000,12,Dec 2000,"ID","Nitrogen",TRUE,1988,2023,"Mountain",1.122
"368",2000,12,Dec 2000,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",10.2333333333333
"369",2000,12,Dec 2000,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",1.31032258064516
"370",2000,12,Dec 2000,"KS","Nitrite",FALSE,NA,NA,"Northern Plains",0.06
"371",2000,12,Dec 2000,"MD","Nitrogen",TRUE,2002,2016,"Northeast",1.37774405286344
"372",2000,12,Dec 2000,"MO","Nitrate",FALSE,NA,NA,"Corn Belt",4.56666666666667
"373",2000,12,Dec 2000,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",4.0625
"374",2000,12,Dec 2000,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.945711538461538
"375",2000,12,Dec 2000,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.548259259679012
"376",2000,12,Dec 2000,"OH","Nitrite",FALSE,NA,NA,"Corn Belt",0.0646428571428571
"377",2000,12,Dec 2000,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",1.13
"378",2000,12,Dec 2000,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.52106363636364
"379",2000,12,Dec 2000,"TN","Nitrate",FALSE,NA,NA,"Appalachian",5.125
"380",2000,12,Dec 2000,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",1.30058695652174
"381",2000,12,Dec 2000,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",0.63012
"382",2000,12,Dec 2000,"VT","Nitrogen",FALSE,NA,NA,"Northeast",1.6675
"383",2000,12,Dec 2000,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.5
"384",2000,12,Dec 2000,"WV","Nitrate",FALSE,NA,NA,"Appalachian",0.785247058823529
"385",2000,12,Dec 2000,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.00345333333333333
"386",2000,12,Dec 2000,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",0.681038461538461
"387",2001,1,Jan 2001,"AZ","Nitrate",FALSE,1972,2023,"Mountain",2.165
"388",2001,1,Jan 2001,"AZ","Nitrogen",FALSE,1972,2023,"Mountain",0.63
"389",2001,1,Jan 2001,"CA","Nitrogen",TRUE,1918,2018,"Pacific",9.61903343095522
"390",2001,1,Jan 2001,"CO","Nitrogen",TRUE,2015,2015,"Mountain",0.113333333333333
"391",2001,1,Jan 2001,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.365499988
"392",2001,1,Jan 2001,"DE","Nitrogen",TRUE,1975,2014,"Northeast",3.60675
"393",2001,1,Jan 2001,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",3.28947368421053
"394",2001,1,Jan 2001,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0
"395",2001,1,Jan 2001,"ID","Nitrogen",TRUE,1988,2023,"Mountain",2.35166666666667
"396",2001,1,Jan 2001,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",11.18
"397",2001,1,Jan 2001,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",1.57913461538462
"398",2001,1,Jan 2001,"KS","Nitrite",FALSE,NA,NA,"Northern Plains",0.11
"399",2001,1,Jan 2001,"LA","Nitrite",FALSE,NA,NA,"Delta States",0.00620666666666667
"400",2001,1,Jan 2001,"MD","Nitrogen",TRUE,2002,2016,"Northeast",1.96986943181818
"401",2001,1,Jan 2001,"MN","Nitrogen",TRUE,2010,2010,"Lake States",0.791666666666667
"402",2001,1,Jan 2001,"MO","Nitrate",FALSE,NA,NA,"Corn Belt",6.33714285714286
"403",2001,1,Jan 2001,"MO","Nitrite",FALSE,NA,NA,"Corn Belt",0.0625
"404",2001,1,Jan 2001,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",1.1
"405",2001,1,Jan 2001,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.841169811320755
"406",2001,1,Jan 2001,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.362772726454545
"407",2001,1,Jan 2001,"OH","Nitrite",FALSE,NA,NA,"Corn Belt",0.114125
"408",2001,1,Jan 2001,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",2.45
"409",2001,1,Jan 2001,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.53067608695652
"410",2001,1,Jan 2001,"TN","Nitrate",FALSE,NA,NA,"Appalachian",4.875
"411",2001,1,Jan 2001,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",2.74131578947368
"412",2001,1,Jan 2001,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",1.11498
"413",2001,1,Jan 2001,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.54375
"414",2001,1,Jan 2001,"WV","Nitrate",FALSE,NA,NA,"Appalachian",0.908616666666667
"415",2001,1,Jan 2001,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.00890666666666667
"416",2001,1,Jan 2001,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",0.755958
"417",2001,2,Feb 2001,"AZ","Nitrate",FALSE,1972,2023,"Mountain",3.1125
"418",2001,2,Feb 2001,"AZ","Nitrite",FALSE,1972,2023,"Mountain",2.1
"419",2001,2,Feb 2001,"CA","Nitrogen",TRUE,1918,2018,"Pacific",4.91911609411765
"420",2001,2,Feb 2001,"CO","Nitrogen",TRUE,2015,2015,"Mountain",0.07
"421",2001,2,Feb 2001,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.1195
"422",2001,2,Feb 2001,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",4.140625
"423",2001,2,Feb 2001,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.233333333333333
"424",2001,2,Feb 2001,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",13.098
"425",2001,2,Feb 2001,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",1.46509803921569
"426",2001,2,Feb 2001,"KS","Nitrite",FALSE,NA,NA,"Northern Plains",0.150625
"427",2001,2,Feb 2001,"LA","Nitrite",FALSE,NA,NA,"Delta States",0.007
"428",2001,2,Feb 2001,"MD","Nitrogen",TRUE,2002,2016,"Northeast",1.60791864035088
"429",2001,2,Feb 2001,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.0249565217391304
"430",2001,2,Feb 2001,"MN","Nitrogen",TRUE,2010,2010,"Lake States",0.716666666666667
"431",2001,2,Feb 2001,"MO","Nitrate",FALSE,NA,NA,"Corn Belt",4.86
"432",2001,2,Feb 2001,"MO","Nitrite",FALSE,NA,NA,"Corn Belt",0.07
"433",2001,2,Feb 2001,"MS","Nitrite",FALSE,NA,NA,"Delta States",0.00708
"434",2001,2,Feb 2001,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.632263157894737
"435",2001,2,Feb 2001,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.436729926927007
"436",2001,2,Feb 2001,"OH","Nitrite",FALSE,NA,NA,"Corn Belt",0.0557547169811321
"437",2001,2,Feb 2001,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",1.13
"438",2001,2,Feb 2001,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.09417272727273
"439",2001,2,Feb 2001,"TN","Nitrate",FALSE,NA,NA,"Appalachian",4.65
"440",2001,2,Feb 2001,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",6.01522222222222
"441",2001,2,Feb 2001,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",1.2081
"442",2001,2,Feb 2001,"VT","Nitrate",FALSE,NA,NA,"Northeast",0.09
"443",2001,2,Feb 2001,"WA","Nitrogen",TRUE,2018,2018,"Pacific",0.05
"444",2001,2,Feb 2001,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.517
"445",2001,2,Feb 2001,"WV","Nitrate",FALSE,NA,NA,"Appalachian",1.01962941176471
"446",2001,2,Feb 2001,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.00616875
"447",2001,2,Feb 2001,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",0.855619811320755
"448",2001,3,Mar 2001,"AZ","Nitrate",FALSE,1972,2023,"Mountain",4.387
"449",2001,3,Mar 2001,"CA","Nitrogen",TRUE,1918,2018,"Pacific",4.90981889660714
"450",2001,3,Mar 2001,"CO","Nitrogen",TRUE,2015,2015,"Mountain",1.2
"451",2001,3,Mar 2001,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.086000003
"452",2001,3,Mar 2001,"DE","Nitrogen",TRUE,1975,2014,"Northeast",3.29825
"453",2001,3,Mar 2001,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",6.89230769230769
"454",2001,3,Mar 2001,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.0542857142857143
"455",2001,3,Mar 2001,"ID","Nitrogen",TRUE,1988,2023,"Mountain",6.414
"456",2001,3,Mar 2001,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",7.7425
"457",2001,3,Mar 2001,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",1.8780701754386
"458",2001,3,Mar 2001,"KS","Nitrite",FALSE,NA,NA,"Northern Plains",0.2278125
"459",2001,3,Mar 2001,"MA","Nitrogen",TRUE,2007,2007,"Northeast",4.72726125
"460",2001,3,Mar 2001,"MD","Nitrogen",TRUE,2002,2016,"Northeast",2.4235612244898
"461",2001,3,Mar 2001,"MI","Nitrate",FALSE,NA,NA,"Lake States",0.2862
"462",2001,3,Mar 2001,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.00963636363636364
"463",2001,3,Mar 2001,"MN","Nitrogen",TRUE,2010,2010,"Lake States",0.986538461538462
"464",2001,3,Mar 2001,"MO","Nitrate",FALSE,NA,NA,"Corn Belt",4.8495
"465",2001,3,Mar 2001,"MO","Nitrite",FALSE,NA,NA,"Corn Belt",0.0704
"466",2001,3,Mar 2001,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",1.66583333333333
"467",2001,3,Mar 2001,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.533324324324324
"468",2001,3,Mar 2001,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.420344086010753
"469",2001,3,Mar 2001,"OH","Nitrite",FALSE,NA,NA,"Corn Belt",0.0971833333333333
"470",2001,3,Mar 2001,"OK","Nitrogen",TRUE,2012,2012,"Southern Plains",1.04
"471",2001,3,Mar 2001,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.51404891304348
"472",2001,3,Mar 2001,"SD","Nitrate",FALSE,NA,NA,"Northern Plains",1.6375
"473",2001,3,Mar 2001,"SD","Nitrite",FALSE,NA,NA,"Northern Plains",0.04
"474",2001,3,Mar 2001,"TN","Nitrate",FALSE,NA,NA,"Appalachian",4.275
"475",2001,3,Mar 2001,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",3.04834117647059
"476",2001,3,Mar 2001,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",0.61978
"477",2001,3,Mar 2001,"VT","Nitrate",FALSE,NA,NA,"Northeast",0.181666666666667
"478",2001,3,Mar 2001,"WV","Nitrate",FALSE,NA,NA,"Appalachian",0.742088888888889
"479",2001,3,Mar 2001,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.00517142857142857
"480",2001,3,Mar 2001,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",0.681133962264151
"481",2001,4,Apr 2001,"AK","Nitrogen",FALSE,NA,NA,NA,0.0383333333333333
"482",2001,4,Apr 2001,"AZ","Nitrate",FALSE,1972,2023,"Mountain",1.28817647058824
"483",2001,4,Apr 2001,"AZ","Nitrite",FALSE,1972,2023,"Mountain",3
"484",2001,4,Apr 2001,"CA","Nitrogen",TRUE,1918,2018,"Pacific",5.30630240263077
"485",2001,4,Apr 2001,"CO","Nitrogen",TRUE,2015,2015,"Mountain",0.39
"486",2001,4,Apr 2001,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.11300000175
"487",2001,4,Apr 2001,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",9.70771428571429
"488",2001,4,Apr 2001,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.0571917808219178
"489",2001,4,Apr 2001,"ID","Nitrogen",TRUE,1988,2023,"Mountain",1.376
"490",2001,4,Apr 2001,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",16.5
"491",2001,4,Apr 2001,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",0.896987951807229
"492",2001,4,Apr 2001,"KS","Nitrite",FALSE,NA,NA,"Northern Plains",0.110833333333333
"493",2001,4,Apr 2001,"MD","Nitrogen",TRUE,2002,2016,"Northeast",1.15832993939394
"494",2001,4,Apr 2001,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.0112413793103448
"495",2001,4,Apr 2001,"MN","Nitrogen",TRUE,2010,2010,"Lake States",0.9875
"496",2001,4,Apr 2001,"MO","Nitrate",FALSE,NA,NA,"Corn Belt",4.444
"497",2001,4,Apr 2001,"MO","Nitrite",FALSE,NA,NA,"Corn Belt",0.2
"498",2001,4,Apr 2001,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",1.77103092783505
"499",2001,4,Apr 2001,"NV","Nitrogen",TRUE,2004,2022,"Mountain",0.48469014084507
"500",2001,4,Apr 2001,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.505387096430107
"501",2001,4,Apr 2001,"OH","Nitrite",FALSE,NA,NA,"Corn Belt",0.109581395348837
"502",2001,4,Apr 2001,"PA","Nitrogen",TRUE,1975,2012,"Northeast",0.81795625
"503",2001,4,Apr 2001,"SD","Nitrate",FALSE,NA,NA,"Northern Plains",1.92142857142857
"504",2001,4,Apr 2001,"TN","Nitrate",FALSE,NA,NA,"Appalachian",2.1
"505",2001,4,Apr 2001,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",3.24147058823529
"506",2001,4,Apr 2001,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",1.164225
"507",2001,4,Apr 2001,"VT","Nitrate",FALSE,NA,NA,"Northeast",0.27792
"508",2001,4,Apr 2001,"VT","Nitrogen",FALSE,NA,NA,"Northeast",0.887540983606557
"509",2001,4,Apr 2001,"WA","Nitrogen",TRUE,2018,2018,"Pacific",0.02
"510",2001,4,Apr 2001,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.936090909090909
"511",2001,4,Apr 2001,"WV","Nitrate",FALSE,NA,NA,"Appalachian",0.820417647058823
"512",2001,4,Apr 2001,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.00605
"513",2001,4,Apr 2001,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",0.757946551724138
"514",2001,5,May 2001,"AK","Nitrogen",FALSE,NA,NA,NA,0.04
"515",2001,5,May 2001,"AZ","Nitrate",FALSE,1972,2023,"Mountain",6.21155555555556
"516",2001,5,May 2001,"AZ","Nitrite",FALSE,1972,2023,"Mountain",1
"517",2001,5,May 2001,"AZ","Nitrogen",FALSE,1972,2023,"Mountain",0.58
"518",2001,5,May 2001,"CA","Nitrogen",TRUE,1918,2018,"Pacific",4.40899801784507
"519",2001,5,May 2001,"CO","Nitrogen",TRUE,2015,2015,"Mountain",1.58666666666667
"520",2001,5,May 2001,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",14.9272260273973
"521",2001,5,May 2001,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.111409395973154
"522",2001,5,May 2001,"ID","Nitrogen",TRUE,1988,2023,"Mountain",3.32
"523",2001,5,May 2001,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",12.248
"524",2001,5,May 2001,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",0.767903225806452
"525",2001,5,May 2001,"KS","Nitrite",FALSE,NA,NA,"Northern Plains",0.163095238095238
"526",2001,5,May 2001,"MD","Nitrogen",TRUE,2002,2016,"Northeast",1.07422022116904
"527",2001,5,May 2001,"MI","Nitrite",FALSE,NA,NA,"Lake States",0.0221818181818182
"528",2001,5,May 2001,"MN","Nitrogen",TRUE,2010,2010,"Lake States",0.873333333333333
"529",2001,5,May 2001,"MO","Nitrate",FALSE,NA,NA,"Corn Belt",5.32213333333333
"530",2001,5,May 2001,"MO","Nitrite",FALSE,NA,NA,"Corn Belt",0.121818181818182
"531",2001,5,May 2001,"MO","Nitrogen",FALSE,NA,NA,"Corn Belt",1.79721926910299
"532",2001,5,May 2001,"NC","Nitrogen",TRUE,2011,2011,"Appalachian",3.905
"533",2001,5,May 2001,"NV","Nitrogen",TRUE,2004,2022,"Mountain",1.58918918918919
"534",2001,5,May 2001,"NY","Nitrogen",FALSE,NA,NA,"Northeast",0.368247933818182
"535",2001,5,May 2001,"OH","Nitrite",FALSE,NA,NA,"Corn Belt",0.0920632911392405
"536",2001,5,May 2001,"PA","Nitrogen",TRUE,1975,2012,"Northeast",1.237268
"537",2001,5,May 2001,"SC","Nitrogen",FALSE,NA,NA,"Southeast",0.793076923076923
"538",2001,5,May 2001,"SD","Nitrate",FALSE,NA,NA,"Northern Plains",1.12
"539",2001,5,May 2001,"SD","Nitrite",FALSE,NA,NA,"Northern Plains",0.07
"540",2001,5,May 2001,"TN","Nitrate",FALSE,NA,NA,"Appalachian",2
"541",2001,5,May 2001,"TX","Nitrogen",TRUE,1997,2009,"Southern Plains",2.32045614035088
"542",2001,5,May 2001,"VA","Nitrogen",TRUE,2008,2022,"Appalachian",1.29738181818182
"543",2001,5,May 2001,"VT","Nitrate",FALSE,NA,NA,"Northeast",0.171444444444444
"544",2001,5,May 2001,"VT","Nitrogen",FALSE,NA,NA,"Northeast",0.517894736842105
"545",2001,5,May 2001,"WA","Nitrogen",TRUE,2018,2018,"Pacific",0.01
"546",2001,5,May 2001,"WI","Nitrate",FALSE,NA,NA,"Lake States",0.638888888888889
"547",2001,5,May 2001,"WV","Nitrate",FALSE,NA,NA,"Appalachian",0.665588888888889
"548",2001,5,May 2001,"WV","Nitrite",FALSE,NA,NA,"Appalachian",0.0051625
"549",2001,5,May 2001,"WV","Nitrogen",FALSE,NA,NA,"Appalachian",0.605051754385965
"550",2001,6,Jun 2001,"AK","Nitrogen",FALSE,NA,NA,NA,0.04
"551",2001,6,Jun 2001,"AZ","Nitrate",FALSE,1972,2023,"Mountain",10.6325
"552",2001,6,Jun 2001,"CA","Nitrogen",TRUE,1918,2018,"Pacific",4.3167062476087
"553",2001,6,Jun 2001,"CO","Nitrogen",TRUE,2015,2015,"Mountain",0.0366666666666667
"554",2001,6,Jun 2001,"CT","Nitrogen",FALSE,NA,NA,"Northeast",0.1365000005
"555",2001,6,Jun 2001,"GA","Nitrogen",TRUE,2012,2012,"Southeast",0.61
"556",2001,6,Jun 2001,"IA","Nitrate",FALSE,NA,NA,"Corn Belt",12.8390488431877
"557",2001,6,Jun 2001,"IA","Nitrite",FALSE,NA,NA,"Corn Belt",0.114871794871795
"558",2001,6,Jun 2001,"ID","Nitrogen",TRUE,1988,2023,"Mountain",0.436666666666667
"559",2001,6,Jun 2001,"IL","Nitrate",FALSE,NA,NA,"Corn Belt",7.78666666666667
"560",2001,6,Jun 2001,"KS","Nitrate",FALSE,NA,NA,"Northern Plains",0.911038961038961
